FECHACORTE;FECHAREGISTRO;CODIGO;NOMBRE;CATEGORIA;NIVEL;INSTITUCIÓN;GRUPO;SUB_GRUPO;MACROREGIONES;UBIGEO;REGION;PROVINCIA;DISTRITO;CIL_TOT_CILINDROS;CIL_TOT_PROPIOS;CIL_TOT_TERCEROS;CIL_VOL_POT_MT3;CIL_NU_CIL_LLEN_INI_DU24;CIL_NU_CIL_REABAST_DU24;CIL_VOL_DISP_M3_DU24;CIL_NU_CIL_CONSUM_CU24;CIL_VOL_M3_CU24;CIL_SAL_FIN_M3_CU24
20210403;3/04/2021 08:59;9251;HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN;III-2;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150115;LIMA;LIMA;LA VICTORIA;25;5;20;250;15;23;380;23;230;150
20210403;3/04/2021 00:11;25208;GRUPO CARITA FELIZ S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;30;30;0;300;15;0;150;5;50;100
20210403;3/04/2021 00:30;12947;CLINICA SANTA MARIA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150141;LIMA;LIMA;SURQUILLO;24;0;24;240;15;0;150;2;20;130
20210403;3/04/2021 06:46;9067;HOSPITAL EL BUEN SAMARITANO;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;26;5;21;250;11;0;110;0;0;110
20210403;2/04/2021 07:56;18704;FAMISALUD;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110201;ICA;CHINCHA;CHINCHA ALTA;10;10;0;84;10;0;90;1;6;84
20210403;3/04/2021 16:47;16363;INSTITUTO PERUANO DE OFTALMOLOGIA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200104;PIURA;PIURA;CASTILLA;6;4;2;19;20;0;128;0;0;128
20210403;3/04/2021 17:12;10515;CLINICA SANTA LUCIA S.A.C.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;1;0;1;10;1;0;10;0;0;10
20210403;3/04/2021 18:00;10723;HOSPITAL PRIVADO DEL PERU;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200105;PIURA;PIURA;CATACAOS;30;0;30;300;20;0;200;0;0;200
20210403;3/04/2021 09:03;5947;HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO;II-2;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150118;LIMA;LIMA;LURIGANCHO;115;95;20;736;24;42;628;46;428;200
20210403;3/04/2021 17:48;3156;SAN JUAN DE DIOS (AYAVIRI);II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210801;PUNO;MELGAR;AYAVIRI;26;26;0;184;11;3;110;2;14;96
20210403;3/04/2021 07:55;10182;CLINICA JESUS DEL NORTE;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150112;LIMA;LIMA;INDEPENDENCIA;65;0;65;650;63;2;650;8;80;570
20210403;3/04/2021 08:11;18011;INCOR;III-E;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150113;LIMA;LIMA;JESUS MARIA;;;;;;;;;;
20210403;3/04/2021 08:41;9123;CLINICA ANGLOAMERICANA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;38;30;8;380;30;8;380;8;80;300
20210403;3/04/2021 07:51;9683;CLINICA PROSALUD;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;210101;PUNO;PUNO;PUNO;8;8;0;40;8;0;40;0;0;40
20210403;3/04/2021 17:50;23151;CLINICA CORI;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;3;3;60;7;1;80;1;10;70
20210403;3/04/2021 09:24;16353;CLINICA MONTELUZ;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150125;LIMA;LIMA;PUENTE PIEDRA;20;20;0;120;26;7;198;3;18;180
20210403;3/04/2021 07:24;8653;HOSPITAL II ALBERTO HURTADO ABADIA - LA OROYA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120808;JUNIN;YAULI;SANTA ROSA DE SACCO;45;0;45;450;39;0;390;1;10;380
20210403;3/04/2021 09:29;6207;HOSPITAL NACIONAL ARZOBISPO LOAYZA;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150101;LIMA;LIMA;LIMA;101;75;26;979;15;89;837;89;691;146
20210403;3/04/2021 09:45;1232;HOSPITAL GOYENECHE;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;205;135;70;2050;13;27;400;27;270;130
20210403;3/04/2021 08:30;519;DE APOYO JUNIN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120501;JUNIN;JUNIN;JUNIN;81;70;11;744;31;0;258;6;56;202
20210403;3/04/2021 08:46;9648;CLINICA TATAJE;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110101;ICA;ICA;ICA;2;2;0;12;4;0;24;0;0;24
20210403;3/04/2021 18:00;20274;ESSALUD - HOSPITAL I YURIMAGUAS;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;70;0;70;560;32;0;256;0;0;256
20210403;3/04/2021 07:25;18404;CLINICA SAN PABLO TRUJILLO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;46;0;46;1254;16;8;550;8;450;100
20210403;3/04/2021 17:34;18769;CLINICA DE CORTA ESTANCIA  ROCA E.I.R.L.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Oriente;100101;HUANUCO;HUANUCO;HUANUCO;2;2;0;20;1;1;20;1;10;10
20210403;3/04/2021 08:07;18310;SANNA - CLINICA BELEN;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;82;0;82;984;48;17;640;36;388;252
20210403;3/04/2021 07:47;1795;HOSPITAL DE APOYO SIHUAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21901;ANCASH;SIHUAS;SIHUAS;14;14;0;128;4;0;36;1;10;26
20210403;3/04/2021 08:10;7637;HOSPITAL SAN JUAN BAUTISTA HUARAL;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150601;LIMA;HUARAL;HUARAL;252;192;60;2460;56;16;664;0;0;664
20210403;3/04/2021 08:12;8654;HOSPITAL I TARMA;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120701;JUNIN;TARMA;TARMA;48;25;23;470;11;0;110;3;30;80
20210403;3/04/2021 16:19;8281;CLUB DE LA SALUD;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;70;0;70;700;70;0;700;2;20;680
20210403;3/04/2021 08:23;18584;CLINICA MARIA DEL SOCORRO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150103;LIMA;LIMA;ATE;8;8;0;61;6;0;41;1;10;31
20210403;3/04/2021 10:55;15610;ClÃ­nica Internacional - Sede Lima;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;;;;;;;;;;
20210403;3/04/2021 18:09;14509;CLINICA SAN MARTIN;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;4;1;3;30;2;0;16;0;0;16
20210403;3/04/2021 17:39;11978;CLINICA MONTE SINAI JULIACA E.I.R.L.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;211101;PUNO;SAN ROMAN;JULIACA;5;5;0;50;1;0;10;0;0;10
20210403;3/04/2021 07:00;6359;BANDA SHILCAYO;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;220909;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;122;83;39;905;15;0;120;13;104;16
20210403;3/04/2021 07:02;18580;GUILLERMO KAELIN DE LA FUENTE;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;76;51;25;157;61;8;157;15;19;138
20210403;3/04/2021 15:16;15963;LA CLINICA DE ICA DR. JULIO TATAJE BARRIGA SRL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110101;ICA;ICA;ICA;1;0;1;10;2;0;20;0;0;20
20210403;3/04/2021 07:35;10669;CLÃNICA PERUANA DE LA VISION;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;1;1;0;10;1;0;10;0;0;10
20210403;3/04/2021 07:38;3754;HOSPITAL DE APOYO SAN FRANCISCO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;50503;AYACUCHO;LA MAR;AYNA;88;75;13;880;49;12;610;4;40;570
20210403;3/04/2021 07:50;1587;HOSPITAL DE APOYO CARAZ;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21201;ANCASH;HUAYLAS;CARAZ;65;65;0;650;40;0;240;2;12;228
20210403;3/04/2021 07:54;4659;HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;60401;CAJAMARCA;CHOTA;CHOTA;156;156;0;1560;10;45;550;10;100;450
20210403;3/04/2021 07:54;5577;HOSPITAL AMAZONICO - YARINACOCHA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;204;120;84;1632;74;77;1208;92;736;472
20210403;3/04/2021 07:55;18581;CLINICA PETRAS;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;4;4;0;32;4;2;48;2;16;32
20210403;3/04/2021 07:55;27857;INSTITUTO REGIONAL DE ENFERMEDADES NEOPLÃSICAS DEL CENTRO - IREN CENTRO;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120201;JUNIN;CONCEPCION;CONCEPCION;147;147;0;1470;17;0;170;5;50;120
20210403;1/04/2021 20:40;15266;CLINICA Y BOTICA SAN JUAN;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;60801;CAJAMARCA;JAEN;JAEN;5;4;1;32;3;0;20;1;6;14
20210403;3/04/2021 17:56;2398;SANTO TOMAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80701;CUSCO;CHUMBIVILCAS;SANTO TOMAS;110;20;90;1100;42;0;420;0;0;420
20210403;3/04/2021 07:57;10014;DR. VICTOR PAREDES;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80101;CUSCO;CUSCO;CUSCO;15;0;15;90;15;0;90;1;6;84
20210403;3/04/2021 07:58;2021;HOSPITAL DE APOYO II - 1 NUESTRA SEÃ‘ORA DE LAS MERCEDES - PAITA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200501;PIURA;PAITA;PAITA;38;28;10;324;38;0;324;3;30;294
20210403;3/04/2021 07:39;5204;HOSPITAL DE ESPECIALIDADES BASICAS LA NORIA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;37;36;1;208;10;0;68;2;20;48
20210403;3/04/2021 07:04;8658;HOSPITAL I RIO NEGRO - SATIPO;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120607;JUNIN;SATIPO;RIO NEGRO;31;18;13;310;10;0;100;5;50;50
20210403;3/04/2021 08:57;18667;CLINICA ARROYO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;4;3;1;18;3;0;10;0;0;10
20210403;3/04/2021 08:01;13912;FELIX TORREALVA GUTIERREZ;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;110101;ICA;ICA;ICA;;;;;;;;;;
20210403;3/04/2021 08:34;27214;CLINICA SAN PABLO AREQUIPA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;100;52;48;720;95;0;714;5;10;704
20210403;3/04/2021 08:07;17634;ONCOSALUD;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;3;3;0;30;3;0;30;0;0;30
20210403;3/04/2021 08:23;8577;HOSPITAL NACIONAL ALMANZOR AGUINAGA ASENJO;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;108;0;108;793;18;31;364;25;240;124
20210403;3/04/2021 18:37;12161;MACSALUD;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80108;CUSCO;CUSCO;WANCHAQ;55;6;49;550;13;0;130;4;40;90
20210403;3/04/2021 18:06;3575;HOSPITAL  JESUS NAZARENO;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;36;36;0;360;34;9;430;2;20;410
20210403;3/04/2021 18:18;5306;HOSPITAL PROVINCIAL DE JULCAN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130501;LA LIBERTAD;JULCAN;JULCAN;44;44;0;417;12;0;120;3;30;90
20210403;3/04/2021 19:13;2232;C.S EL TUNAL;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200305;PIURA;HUANCABAMBA;LALAQUIZ;5;0;5;34;5;0;34;0;0;34
20210403;3/04/2021 08:02;9319;HOSPITAL I VICTOR ALFREDO LAZO PERALTA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;406;286;120;4060;256;0;2560;6;60;2500
20210403;3/04/2021 07:30;11009;HOSPITAL I SAMUEL PASTOR DE CAMANA ESSALUD;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40208;AREQUIPA;CAMANA;SAMUEL PASTOR;113;73;40;1030;71;8;783;7;63;720
20210403;3/04/2021 08:01;9278;FLORENCIA DE MORA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;17;0;17;170;17;0;170;0;0;170
20210403;3/04/2021 07:50;5145;SANTA MARIA DE NIEVA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;10401;AMAZONAS;CONDORCANQUI;NIEVA;142;142;0;798;85;15;494;15;148;346
20210403;3/04/2021 07:10;12633;CLINICA JAVIER PRADO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;10;0;10;100;9;1;100;2;20;80
20210403;3/04/2021 08:10;13044;MEGASALUD NARANJAL S.A.C. (CLINICA NARANJAL);II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;2;0;2;16;1;0;8;1;8;0
20210403;3/04/2021 07:54;15375;CLINICA SAN PEDRO (CLINICA SAN PEDRO S.A.C.);II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;21801;ANCASH;SANTA;CHIMBOTE;20;0;20;200;19;0;190;0;0;190
20210403;3/04/2021 07:56;16918;INSTITUTO NACIONAL DE SALUD NIÃ‘O SAN BORJA;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150130;LIMA;LIMA;SAN BORJA;;;;;;;;;;
20210403;3/04/2021 08:16;2864;HOSPITAL HIPOLITO UNANUE DE TACNA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;230101;TACNA;TACNA;TACNA;521;521;0;4109;254;63;2495;70;560;1935
20210403;3/04/2021 08:35;10883;CLINICA SAN PEDRO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;150801;LIMA;HUAURA;HUACHO;7;3;4;70;2;3;50;1;10;40
20210403;3/04/2021 09:46;8265;HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED ASISTENCIAL SABOGAL;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;70102;CALLAO;CALLAO;BELLAVISTA;205;95;110;2014;120;33;1494;28;260;1234
20210403;3/04/2021 17:57;20346;CLINICA SANTA BEATRIZ;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;3;0;3;30;3;0;30;0;0;30
20210403;1/04/2021 18:04;8258;REJUVENECIMIENTO Y ESTETICA CABANI SRL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;14;10;4;140;7;0;70;0;0;70
20210403;3/04/2021 08:19;10777;CLINICA VIRGEN DEL PILAR SCRL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200601;PIURA;SULLANA;SULLANA;9;6;3;54;6;0;36;0;0;36
20210403;3/04/2021 07:17;13290;HOSPITAL NACIONAL III-1 CARLOS ALBERTO SEGUÃN ESCOBEDO;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;809;641;168;6942;323;46;2617;69;493;2124
20210403;3/04/2021 09:34;5231;HOSPITAL DISTRITAL LAREDO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130106;LA LIBERTAD;TRUJILLO;LAREDO;14;14;0;140;4;12;160;4;40;120
20210403;3/04/2021 09:18;15269;CLINICA SAN FERNANDO E.I.R.L;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;60801;CAJAMARCA;JAEN;JAEN;8;8;0;60;7;2;66;2;16;50
20210403;3/04/2021 08:01;10041;ADOLFO GUEVARA VELASCO;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;80108;CUSCO;CUSCO;WANCHAQ;1217;444;773;11094;353;120;3956;77;738;3218
20210403;3/04/2021 08:34;9641;CLINICA MUNDO SALUD SAC;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;16;0;16;160;5;4;90;4;40;50
20210403;3/04/2021 08:15;442;SAN MARTIN DE PANGOA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120606;JUNIN;SATIPO;PANGOA;71;51;20;710;20;0;200;20;200;0
20210403;2/04/2021 18:17;12106;CLINICA MEDICA PRIMAVERA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;6;0;64;6;0;64;0;0;64
20210403;3/04/2021 07:03;16721;HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40520;AREQUIPA;CAYLLOMA;MAJES;101;101;0;1010;3;5;80;7;70;10
20210403;3/04/2021 07:55;5986;HOSPITAL REZOLA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150501;LIMA;CAÃ‘ETE;SAN VICENTE DE CAÃ‘ETE;240;20;220;2400;0;25;250;25;250;0
20210403;3/04/2021 07:56;24173;OXIGEN MEDICAL NETWORK;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80106;CUSCO;CUSCO;SANTIAGO;53;24;29;265;36;14;212;21;124;88
20210403;3/04/2021 07:57;21412;CLÃNICA MADRE DE CRISTO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;6;0;6;36;4;0;24;0;0;24
20210403;2/04/2021 08:38;6208;INSTITUTO NACIONAL MATERNO PERINATAL;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150101;LIMA;LIMA;LIMA;50;30;20;500;6;5;110;5;50;60
20210403;3/04/2021 05:36;9749;HOSPITAL II - E HUARIACA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;190103;PASCO;PASCO;HUARIACA;194;180;14;1940;194;49;2430;37;370;2060
20210403;3/04/2021 07:53;3359;SANTA MARIA DEL SOCORRO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;110101;ICA;ICA;ICA;26;24;2;518;4;10;398;8;223;175
20210403;3/04/2021 09:03;18307;CLINICA MARIA SRL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;0;6;60;3;1;40;1;10;30
20210403;2/04/2021 07:56;8516;CLINICA SANTO DOMINGO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;120101;JUNIN;HUANCAYO;HUANCAYO;35;8;27;350;31;0;310;0;0;310
20210403;3/04/2021 07:59;3358;REGIONAL DE ICA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;110101;ICA;ICA;ICA;271;191;80;2642;88;17;890;14;130;760
20210403;3/04/2021 08:16;9090;"CLINICA "" LIMATAMBO""";II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;35;7;28;315;23;10;295;10;100;195
20210403;3/04/2021 07:33;1719;HOSPITAL DE APOYO CASMA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;20801;ANCASH;CASMA;CASMA;138;66;72;1312;30;34;572;48;444;128
20210403;3/04/2021 07:23;3917;HOSPITAL PROVINCIAL DE ACOBAMBA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;90201;HUANCAVELICA;ACOBAMBA;ACOBAMBA;56;56;0;560;24;0;240;2;20;220
20210403;3/04/2021 08:36;14361;INSTITUTO DEL CEREBRO Y LA COLUMNA VERTEBRAL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150122;LIMA;LIMA;MIRAFLORES;5;0;5;50;3;0;30;2;20;10
20210403;3/04/2021 08:18;5243;HOSPITAL DISTRITAL VISTA ALEGRE;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;16;12;4;102;1;0;6;0;0;6
20210403;2/04/2021 08:19;11241;CLINICA SAN VICENTE S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150135;LIMA;LIMA;SAN MARTIN DE PORRES;29;18;11;290;4;6;100;4;40;60
20210403;3/04/2021 07:47;6210;INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150141;LIMA;LIMA;SURQUILLO;143;53;90;1106;91;0;586;5;50;536
20210403;3/04/2021 08:23;8652;HOSPITAL NACIONAL RAMIRO PRIALE PRIALE;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120114;JUNIN;HUANCAYO;EL TAMBO;820;552;268;7512;64;65;1238;78;728;510
20210403;3/04/2021 09:04;11470;HOSPITAL REGIONAL LAMBAYEQUE;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;128;128;0;301;37;10;360;8;80;280
20210403;3/04/2021 07:21;13291;HOSPITAL III YANAHUARA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40126;AREQUIPA;AREQUIPA;YANAHUARA;199;81;118;1585;31;13;390;17;153;237
20210403;3/04/2021 17:51;10581;SANNA/SANCHEZ FERRER S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;13;13;0;130;3;6;90;2;20;70
20210403;31/03/2021 17:50;15927;CLINICA DE OJOS DÂ´OPELUCE;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150116;LIMA;LIMA;LINCE;1;0;1;10;1;0;10;0;0;10
20210403;3/04/2021 18:28;2143;E.S I-4 SECHURA;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200801;PIURA;SECHURA;SECHURA;43;4;39;390;2;0;20;0;0;20
20210403;3/04/2021 18:51;16541;HOGAR CLINICA SAN JUAN DE DIOS-CUSCO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80101;CUSCO;CUSCO;CUSCO;14;14;0;124;2;4;44;4;32;12
20210403;3/04/2021 07:45;7639;HOSPITAL GENERAL DE HUACHO;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150801;LIMA;HUAURA;HUACHO;245;245;0;2036;61;53;864;83;580;284
20210403;3/04/2021 08:03;2305;ANTONIO LORENA DEL CUSCO;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80106;CUSCO;CUSCO;SANTIAGO;356;206;150;3560;331;25;3560;25;250;3310
20210403;3/04/2021 07:41;4317;HOSPITAL REGIONAL DOCENTE LAS MERCEDES;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;42;30;12;300;16;0;128;12;88;40
20210403;3/04/2021 09:53;7277;REGIONAL DE ENFERMEDADES NEOPLASICAS - NORTE - DR. LUIS PINILLOS GANOZA;III-2;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;45;5;40;438;6;7;118;3;30;88
20210403;3/04/2021 07:58;7635;HOSPITAL DE BARRANCA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150201;LIMA;BARRANCA;BARRANCA;184;179;5;1767;184;49;2157;49;417;1740
20210403;3/04/2021 08:06;27358;CLÃNICA CRISTO REDENTOR;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;3;2;1;18;1;0;6;0;0;6
